date,store,product,category,units_sold,unit_price,discount_applied,payment_method
2024-06-16,Ibadan Plaza,Rice-5 KG,Personal Care,43,430.51,0.15,pos
2022-01-07,lagos mall,Sugar 1kg,personal care,-6,3325.94,,POS
2020-11-20,lagos mall,Cooking Oil 1 Liter,grocery,130,3197.5,,pos
2020-04-13,Lagos Mall,Soap-Bar,House hold,38,4613.52,0.0,Cash
2020-03-23,Lagos Mall,Cooking Oil 1 Liter,personal care,16,6834.47,0.0,Transfer
2021-03-06,Port Harcourt Outlet,Sugar 1kg,personal care,130,2500.82,0.1,cash
2024-08-09,lagos mall,Cooking Oil 1 Liter,grocery,105,6684.42,0.05,pos
2023-09-08,lagos mall,Toothpaste,House hold,32,5561.4,0.1,POS
2024-06-13,Port Harcourt Outlet,Cooking Oil 1 Liter,House hold,21,8007.27,,Cash
2024-08-10,Lagos Mall,Sugar 1 KG,House hold,5,3684.92,,
2021-03-30,Port Harcourt Outlet,Cooking Oil 1 Liter,Household,34,6114.15,0.0,Cash
2020-03-07,Port Harcourt Outlet,Rice-5 KG,Personal Care,15,5478.43,,Cash
2020-08-10,Port Harcourt Outlet,rice 5kg,Groceries,113,8893.93,0.1,
2021-12-31,Port Harcourt Outlet,Rice 5kg,grocery,112,1299.81,0.05,cash
2020-01-23,Port Harcourt Outlet,Soap-Bar,Groceries,45,1041.96,0.05,pos
2024-09-04,Lagos Mall,rice 5kg,Personal Care,126,1803.29,0.0,POS
2021-04-03,Abuja Central,Rice 5kg,House hold,66,6902.42,0.15,
2024-08-03,Ibadan Plaza,Soap Bar,Groceries,40,8672.3,0.05,POS
2022-01-03,Ibadan Plaza,Sugar 1 KG,Household,61,907.74,,
2020-01-05,Ibadan Plaza,Rice 5kg,House hold,146,1261.66,0.15,pos
2022-07-08,lagos mall,Soap-Bar,Personal Care,136,4200.63,0.05,pos
2024-03-29,Ibadan Plaza,Sugar 1 KG,grocery,104,1430.58,0.0,
2024-06-24,Lagos Mall,Cooking Oil 1L,Personal Care,86,4504.05,0.1,pos
2020-02-07,Lagos Mall,Detergent 2kg,House hold,118,8195.1,0.1,Cash
2024-05-27,Lagos Mall,Tooth paste,Household,38,3963.3,0.15,pos
2023-10-30,lagos mall,Rice-5 KG,Personal Care,144,1960.51,,POS
2022-06-17,Port Harcourt Outlet,Detergent-2 KG,personal care,133,6640.63,0.0,pos
2020-12-05,lagos mall,Detergent-2 KG,House hold,-4,3485.1,0.0,POS
2022-06-07,lagos mall,rice 5kg,House hold,116,4619.79,0.0,cash
2020-06-20,Port Harcourt Outlet,Detergent-2 KG,grocery,46,6664.67,0.15,cash
2023-12-09,Ibadan Plaza,Rice 5kg,Personal Care,0,2411.6,0.0,pos
2020-11-04,Abuja Central,Cooking Oil 1 Liter,Groceries,48,6658.38,0.15,pos
2024-04-23,Ibadan Plaza,Toothpaste,Personal Care,12,5237.19,0.0,POS
2020-10-23,Port Harcourt Outlet,Cooking Oil 1 Liter,grocery,64,5621.31,,Transfer
2020-03-05,Lagos Mall,Toothpaste,grocery,49,5545.73,0.05,cash
2022-07-30,Abuja Central,Detergent-2 KG,personal care,14,6922.39,0.1,cash
2023-12-09,Lagos Mall,Cooking Oil 1L,grocery,45,3130.68,0.15,POS
2024-04-22,Abuja Central,Cooking Oil 1L,grocery,83,6421.71,,cash
2021-06-18,lagos mall,Cooking Oil 1 Liter,grocery,10,6077.0,0.15,cash
2024-09-06,Lagos Mall,Rice 5kg,Personal Care,139,2898.36,,pos
2021-05-11,Port Harcourt Outlet,Sugar 1 KG,House hold,83,6996.95,0.1,pos
2023-03-09,Lagos Mall,Sugar 1 KG,grocery,11,2466.46,,Cash
2022-10-28,Port Harcourt Outlet,Cooking Oil 1 Liter,personal care,132,4471.54,0.1,pos
2024-09-21,Abuja Central,Rice-5 KG,grocery,15,8164.46,,pos
2021-10-26,Ibadan Plaza,Soap-Bar,Personal Care,53,3230.14,,cash
2024-06-01,Ibadan Plaza,Soap Bar,Personal Care,53,1655.93,,pos
2023-10-24,Lagos Mall,Sugar 1 KG,Household,74,6957.18,0.05,Cash
2024-10-22,Port Harcourt Outlet,Sugar 1 KG,Groceries,37,4671.33,0.05,cash
2024-07-31,lagos mall,Tooth paste,House hold,134,3976.67,0.05,pos
2020-05-31,Port Harcourt Outlet,Sugar 1 KG,Personal Care,51,439.02,0.05,Transfer
2024-11-17,Ibadan Plaza,Toothpaste,Groceries,49,508.83,0.1,pos
2024-08-01,Ibadan Plaza,Detergent-2 KG,Household,25,5341.92,0.0,POS
2024-08-24,Ibadan Plaza,Rice 5kg,personal care,106,7346.11,0.0,Transfer
2022-04-24,Lagos Mall,Rice-5 KG,personal care,123,1794.01,0.15,POS
2024-05-02,Port Harcourt Outlet,Rice 5kg,Personal Care,98,1908.31,0.15,
2022-08-01,Abuja Central,Sugar 1kg,Personal Care,18,2498.27,0.0,POS
2021-10-12,Abuja Central,Cooking Oil 1 Liter,House hold,99,1200.69,0.1,pos
2020-06-09,Abuja Central,Rice 5kg,grocery,123,7522.72,0.05,POS
2024-03-03,Ibadan Plaza,Soap-Bar,House hold,92,5828.34,,Transfer
2021-02-04,Abuja Central,Detergent 2kg,personal care,79,5759.14,0.15,cash
2024-01-29,Ibadan Plaza,rice 5kg,grocery,86,7405.87,0.15,Cash
2022-07-02,Port Harcourt Outlet,Soap-Bar,grocery,-4,4698.43,0.15,Transfer
2024-06-11,Lagos Mall,Detergent 2kg,House hold,-5,4678.64,0.05,cash
2020-12-07,Port Harcourt Outlet,Soap Bar,Personal Care,27,4647.23,0.05,Transfer
2022-01-18,Port Harcourt Outlet,Detergent-2 KG,Groceries,-7,8525.77,0.05,cash
2023-09-07,lagos mall,Detergent 2kg,Groceries,22,1823.61,0.15,pos
2022-10-12,lagos mall,Detergent-2 KG,Groceries,-7,5751.89,0.15,POS
2022-07-07,Ibadan Plaza,Cooking Oil 1 Liter,House hold,14,3480.97,,cash
2024-07-22,Port Harcourt Outlet,Rice 5kg,Personal Care,35,3669.5,0.1,pos
2021-03-03,Abuja Central,Detergent 2kg,Groceries,-4,8992.14,,cash
2024-06-20,Ibadan Plaza,Soap-Bar,personal care,104,5799.95,0.05,Transfer
2023-01-20,Ibadan Plaza,Soap-Bar,personal care,52,7245.08,0.0,Transfer
2022-08-20,Lagos Mall,Detergent-2 KG,grocery,11,455.22,,Cash
2023-06-11,Ibadan Plaza,Rice-5 KG,personal care,104,7752.35,,POS
2021-07-31,Abuja Central,Rice-5 KG,House hold,99,575.4,0.0,pos
2023-11-03,Ibadan Plaza,Detergent 2kg,Personal Care,147,4336.82,0.0,Transfer
2022-08-04,Lagos Mall,Cooking Oil 1L,grocery,39,4153.83,0.15,POS
2024-12-18,lagos mall,Detergent 2kg,Groceries,92,6493.05,0.1,Transfer
2022-05-31,Port Harcourt Outlet,rice 5kg,Groceries,103,4549.18,0.15,cash
2022-04-14,lagos mall,Sugar 1kg,House hold,33,5648.81,0.1,cash
2022-12-27,Ibadan Plaza,rice 5kg,Household,102,1233.27,0.05,Cash
2022-06-09,Abuja Central,Sugar 1 KG,grocery,23,1714.86,,
2021-11-17,Port Harcourt Outlet,Sugar 1 KG,personal care,-3,3497.2,0.1,cash
2024-02-29,lagos mall,rice 5kg,grocery,21,301.62,,cash
2024-02-28,lagos mall,Soap Bar,grocery,61,2308.94,0.0,
2023-02-12,Ibadan Plaza,Toothpaste,House hold,30,4552.24,0.05,Cash
2020-02-25,Abuja Central,Rice-5 KG,personal care,9,8830.23,,
2022-02-03,Abuja Central,Soap-Bar,Household,142,6058.42,0.05,POS
2024-08-17,Ibadan Plaza,Sugar 1kg,Household,10,8811.96,0.1,cash
2024-08-12,Port Harcourt Outlet,Rice-5 KG,House hold,16,3976.58,0.1,Cash
2023-03-07,Lagos Mall,rice 5kg,Household,113,6110.16,0.15,
2023-04-30,lagos mall,Detergent-2 KG,grocery,103,1007.83,,POS
,Lagos Mall,Rice 5kg,Personal Care,127,7764.6,0.15,Transfer
2024-04-20,Port Harcourt Outlet,rice 5kg,Groceries,103,4752.71,0.05,Cash
2021-06-19,Ibadan Plaza,Sugar 1kg,personal care,66,7263.85,0.0,pos
2020-07-02,Port Harcourt Outlet,Tooth paste,Personal Care,0,6677.59,0.15,
2021-01-23,Port Harcourt Outlet,Sugar 1 KG,Household,134,5106.59,,POS
2020-06-11,Port Harcourt Outlet,Soap Bar,grocery,86,282.02,,cash
2023-12-05,lagos mall,Tooth paste,grocery,69,6495.22,0.0,
2023-07-05,Port Harcourt Outlet,Soap Bar,grocery,6,8724.54,0.15,Transfer
2022-07-14,Abuja Central,Soap Bar,personal care,35,5210.44,0.15,POS
2022-07-29,Abuja Central,Toothpaste,personal care,65,8252.76,0.1,Cash
2023-02-22,Lagos Mall,Rice 5kg,House hold,105,916.69,0.05,Cash
2023-08-18,lagos mall,Tooth paste,grocery,-5,2416.25,0.05,Transfer
2022-07-18,Port Harcourt Outlet,Cooking Oil 1 Liter,Groceries,83,558.84,0.1,pos
2020-07-18,Ibadan Plaza,Soap-Bar,House hold,99,7857.92,0.15,Cash
2022-03-23,Lagos Mall,Sugar 1kg,personal care,64,6930.44,0.0,
2023-11-17,Port Harcourt Outlet,Sugar 1kg,Groceries,49,1096.11,0.1,Transfer
2023-02-24,Port Harcourt Outlet,Sugar 1kg,Personal Care,138,1237.42,0.05,
2023-11-07,Abuja Central,Rice-5 KG,Household,119,8082.98,0.05,Transfer
2020-01-18,Lagos Mall,Soap-Bar,personal care,-5,1701.96,0.05,POS
2023-08-08,lagos mall,Rice-5 KG,grocery,113,3855.28,0.1,cash
2022-02-26,Ibadan Plaza,Toothpaste,grocery,44,4565.7,0.1,cash
2023-06-23,Port Harcourt Outlet,Detergent-2 KG,personal care,-7,2474.24,0.15,Transfer
2021-04-22,Port Harcourt Outlet,Cooking Oil 1 Liter,Groceries,13,7682.64,,cash
2022-02-05,Abuja Central,Soap Bar,Household,5,3171.18,,POS
2024-08-27,Lagos Mall,Cooking Oil 1L,Groceries,127,8534.94,0.05,pos
2021-02-17,Ibadan Plaza,Detergent-2 KG,Personal Care,139,4186.69,0.0,pos
2023-05-27,Port Harcourt Outlet,Sugar 1kg,personal care,79,4550.62,,POS
2023-05-19,Port Harcourt Outlet,Detergent-2 KG,House hold,135,5222.45,0.1,Transfer
2024-07-01,Ibadan Plaza,Sugar 1kg,Household,135,3061.49,0.1,
2024-04-15,Lagos Mall,Sugar 1 KG,grocery,130,554.87,0.1,POS
2023-12-27,Ibadan Plaza,Cooking Oil 1 Liter,personal care,14,1605.57,0.05,pos
2023-11-01,Ibadan Plaza,Toothpaste,personal care,92,7395.19,0.05,POS
2022-08-16,Lagos Mall,Sugar 1 KG,Household,112,4785.37,0.15,pos
2023-04-25,Ibadan Plaza,Detergent-2 KG,House hold,21,8417.1,,cash
2021-08-04,Port Harcourt Outlet,Sugar 1kg,Household,25,8065.73,,
2020-02-08,Port Harcourt Outlet,Rice-5 KG,grocery,85,2053.51,0.1,POS
2023-03-26,Lagos Mall,Sugar 1kg,Personal Care,32,2809.19,0.15,pos
2023-07-22,Port Harcourt Outlet,Sugar 1kg,Personal Care,137,5216.34,0.1,POS
2020-12-03,Port Harcourt Outlet,Toothpaste,Household,54,6257.37,0.0,
2022-03-04,Port Harcourt Outlet,Toothpaste,Household,87,1092.56,0.05,
2022-02-15,Lagos Mall,Detergent-2 KG,Household,60,5221.85,0.0,
2023-01-03,Abuja Central,Soap Bar,personal care,2,1431.24,,Cash
2020-07-28,Abuja Central,Soap-Bar,personal care,139,7529.37,0.0,Transfer
2024-10-01,Lagos Mall,Rice-5 KG,personal care,108,7232.64,0.05,cash
2024-10-14,Port Harcourt Outlet,Detergent-2 KG,Household,66,7449.38,0.0,Transfer
2020-01-16,Lagos Mall,Detergent-2 KG,House hold,102,7479.29,0.15,Transfer
2021-07-18,Port Harcourt Outlet,rice 5kg,Household,110,4013.99,0.15,POS
2021-06-14,lagos mall,rice 5kg,grocery,91,8562.2,0.0,
2022-02-21,Lagos Mall,Detergent 2kg,House hold,105,832.29,0.15,Transfer
2022-06-16,lagos mall,Sugar 1 KG,grocery,53,2028.13,0.1,
2021-07-13,Ibadan Plaza,Detergent 2kg,Household,2,5711.54,,pos
2024-02-07,Port Harcourt Outlet,Detergent-2 KG,House hold,143,1091.49,0.05,Transfer
2024-03-08,Ibadan Plaza,Soap Bar,Household,143,3554.59,,Cash
2021-09-06,lagos mall,rice 5kg,House hold,30,8182.32,0.0,POS
2024-11-03,Abuja Central,Toothpaste,Personal Care,67,8525.05,,Transfer
2021-06-16,Lagos Mall,Rice 5kg,Groceries,126,7770.77,0.15,pos
2023-07-28,lagos mall,Sugar 1 KG,grocery,126,6547.83,,Transfer
2024-08-21,Abuja Central,Soap Bar,Personal Care,13,8013.68,0.1,
2024-07-08,lagos mall,Rice 5kg,Household,-3,8805.96,0.15,POS
2021-07-08,Lagos Mall,Tooth paste,personal care,82,7746.81,,
2022-08-01,Abuja Central,rice 5kg,Personal Care,53,3795.55,0.15,
2021-09-14,Lagos Mall,Tooth paste,Groceries,1,2314.86,0.0,POS
2024-03-06,Ibadan Plaza,Cooking Oil 1L,Household,44,1582.7,0.05,Transfer
2023-09-22,Ibadan Plaza,Toothpaste,grocery,27,987.24,,Cash
2024-08-06,Lagos Mall,Tooth paste,grocery,136,8112.92,0.15,Transfer
2024-09-25,Abuja Central,Detergent 2kg,personal care,76,4132.5,,POS
2022-10-09,lagos mall,Sugar 1 KG,Household,31,6043.35,0.05,
2023-07-10,Lagos Mall,Cooking Oil 1 Liter,grocery,2,6807.49,0.15,Cash
2024-04-27,Port Harcourt Outlet,Detergent-2 KG,House hold,60,1102.09,0.15,POS
2022-08-04,Ibadan Plaza,Cooking Oil 1 Liter,Groceries,113,3596.12,0.1,
2020-07-22,lagos mall,Soap-Bar,Groceries,101,3801.75,0.15,Transfer
2021-05-20,Abuja Central,Cooking Oil 1 Liter,Household,144,6291.53,0.05,POS
2023-07-18,Abuja Central,Cooking Oil 1L,Groceries,17,602.24,0.1,POS
2021-06-17,Ibadan Plaza,Soap-Bar,Household,140,5684.91,,Cash
2021-10-05,Lagos Mall,Cooking Oil 1 Liter,House hold,88,6770.51,0.1,Transfer
2020-11-28,Lagos Mall,Sugar 1 KG,grocery,131,8854.16,,Transfer
2020-08-18,Ibadan Plaza,Detergent 2kg,Personal Care,133,7479.95,0.15,cash
2024-08-16,Abuja Central,Sugar 1kg,Groceries,39,7714.1,0.0,POS
2023-02-03,Port Harcourt Outlet,Rice-5 KG,grocery,102,8762.65,,pos
2023-06-21,lagos mall,Tooth paste,House hold,82,4585.22,0.0,POS
2022-11-12,lagos mall,Detergent-2 KG,Personal Care,39,3549.5,0.1,Cash
2020-07-17,Ibadan Plaza,Sugar 1 KG,personal care,137,3077.18,0.0,pos
2023-03-22,Port Harcourt Outlet,Soap Bar,Personal Care,114,3514.47,,POS
2023-01-19,Lagos Mall,Sugar 1kg,Household,121,1367.31,0.0,cash
2024-08-22,Port Harcourt Outlet,Detergent 2kg,Personal Care,26,4191.03,0.15,POS
2020-02-29,Abuja Central,Detergent 2kg,Groceries,58,7821.47,0.1,cash
2022-04-04,Ibadan Plaza,Sugar 1 KG,personal care,130,6610.29,0.1,cash
2023-02-28,lagos mall,Soap Bar,grocery,145,6667.23,0.1,POS
,Port Harcourt Outlet,Toothpaste,personal care,8,7742.02,0.1,Cash
2024-12-21,Port Harcourt Outlet,rice 5kg,personal care,111,8354.9,0.15,cash
2020-04-07,lagos mall,Detergent 2kg,grocery,127,8189.32,0.05,Cash
2024-04-06,Ibadan Plaza,Rice-5 KG,House hold,116,789.07,0.1,POS
2021-01-23,Abuja Central,Cooking Oil 1L,personal care,53,1373.1,0.15,pos
2021-12-07,Ibadan Plaza,Soap Bar,Household,66,6992.05,0.15,POS
2020-01-24,Lagos Mall,Rice 5kg,Personal Care,79,1148.06,,cash
2021-06-09,Ibadan Plaza,Sugar 1kg,Household,128,5482.97,0.05,
2023-10-13,Abuja Central,Sugar 1kg,personal care,139,1192.12,0.0,Transfer
2022-08-09,lagos mall,Toothpaste,Household,113,7074.78,0.05,POS
2024-04-16,Abuja Central,Detergent-2 KG,personal care,107,5267.31,0.05,POS
,lagos mall,Soap-Bar,House hold,11,5142.6,0.1,Cash
2020-08-18,Ibadan Plaza,Rice 5kg,Personal Care,31,4804.81,0.15,Cash
2023-03-05,Lagos Mall,Rice 5kg,Groceries,79,8932.63,0.0,cash
2023-09-17,Lagos Mall,Cooking Oil 1L,House hold,7,3804.58,0.15,pos
2022-07-01,lagos mall,Soap Bar,Groceries,144,1346.16,0.1,
2020-02-14,Port Harcourt Outlet,Cooking Oil 1L,Groceries,128,3935.5,0.05,POS
2020-11-17,Port Harcourt Outlet,Sugar 1 KG,personal care,19,8477.69,0.0,cash
2023-02-16,Ibadan Plaza,Soap-Bar,grocery,101,2433.01,,cash
2023-04-22,Ibadan Plaza,Rice 5kg,Personal Care,10,6925.34,0.1,pos
2021-07-05,Abuja Central,Tooth paste,Groceries,117,1020.04,,Cash
2020-09-22,Port Harcourt Outlet,Toothpaste,House hold,141,6781.91,0.15,Cash
2020-03-30,lagos mall,Sugar 1 KG,Household,132,6346.93,0.15,cash
2020-09-23,Port Harcourt Outlet,Cooking Oil 1 Liter,Groceries,130,7827.92,0.05,cash
2022-10-15,Lagos Mall,Soap Bar,personal care,92,764.46,0.1,Transfer
2024-01-03,lagos mall,Cooking Oil 1 Liter,grocery,138,6911.46,0.15,cash
2022-07-24,Lagos Mall,Soap-Bar,House hold,17,926.09,0.1,
2023-03-01,Abuja Central,Detergent-2 KG,Household,141,776.09,0.1,POS
2021-09-03,Port Harcourt Outlet,Cooking Oil 1 Liter,Personal Care,25,3079.82,0.1,pos
2022-05-10,lagos mall,Detergent 2kg,personal care,3,6191.14,0.05,Transfer
,Abuja Central,Rice 5kg,Household,62,6173.85,0.15,
2020-05-15,lagos mall,Tooth paste,Personal Care,147,8895.2,0.0,Cash
2020-01-16,lagos mall,Soap Bar,Groceries,92,491.07,0.15,Cash
2021-06-26,Port Harcourt Outlet,rice 5kg,personal care,100,8772.83,0.1,
2024-03-22,Lagos Mall,rice 5kg,Groceries,54,5894.85,0.0,pos
2022-03-06,Port Harcourt Outlet,Cooking Oil 1L,grocery,93,7678.2,0.05,
2022-06-23,Ibadan Plaza,Soap Bar,personal care,52,5925.85,0.15,Cash
2020-10-15,lagos mall,Soap Bar,grocery,72,579.54,,Cash
2023-01-16,Ibadan Plaza,Toothpaste,Household,142,6552.86,0.0,pos
2021-02-06,Lagos Mall,rice 5kg,personal care,46,5479.89,0.0,
2024-12-27,lagos mall,Cooking Oil 1L,grocery,95,6245.18,0.15,POS
2021-05-31,Lagos Mall,Soap-Bar,grocery,43,1026.71,0.0,cash
2020-02-10,Port Harcourt Outlet,Cooking Oil 1L,House hold,28,2135.67,,
2021-06-21,Port Harcourt Outlet,Toothpaste,Groceries,64,2194.87,0.1,
2021-06-17,Port Harcourt Outlet,Cooking Oil 1 Liter,House hold,90,7364.55,0.0,Transfer
2022-03-23,Port Harcourt Outlet,Sugar 1kg,personal care,10,5209.15,0.15,Transfer
2021-05-04,Ibadan Plaza,Rice 5kg,Household,20,4618.84,0.05,pos
2023-02-11,Port Harcourt Outlet,Sugar 1 KG,Household,2,5233.4,0.0,pos
2024-08-10,Ibadan Plaza,Rice-5 KG,personal care,126,7287.85,0.05,pos
2024-08-29,Ibadan Plaza,rice 5kg,Groceries,94,8765.91,0.15,
2020-05-28,Port Harcourt Outlet,Toothpaste,grocery,39,1687.97,0.0,POS
2021-07-09,Abuja Central,Tooth paste,personal care,89,5386.67,0.1,
2024-11-24,Abuja Central,Tooth paste,personal care,46,7523.81,0.15,POS
2020-10-28,Abuja Central,Soap Bar,Personal Care,86,7364.61,0.05,POS
2024-06-03,lagos mall,Sugar 1kg,grocery,34,7557.07,0.1,POS
2020-05-25,Ibadan Plaza,Tooth paste,Household,147,4182.11,0.0,POS
2024-01-12,Abuja Central,Detergent-2 KG,Groceries,68,4467.96,0.05,pos
2021-02-28,Port Harcourt Outlet,Soap-Bar,Household,63,2515.62,0.0,
2021-06-10,lagos mall,Soap-Bar,personal care,126,1250.81,0.05,pos
2023-05-07,Ibadan Plaza,Cooking Oil 1 Liter,grocery,62,8579.09,0.1,Cash
2022-11-07,lagos mall,Cooking Oil 1L,Household,136,1646.86,0.05,cash
2021-06-09,Port Harcourt Outlet,Toothpaste,Groceries,62,8365.24,0.05,
2023-08-25,lagos mall,Soap-Bar,House hold,81,3246.76,0.0,pos
2020-07-15,Lagos Mall,Tooth paste,personal care,4,5850.07,0.0,
2023-01-18,Ibadan Plaza,Detergent-2 KG,House hold,-4,7607.79,0.0,Cash
2024-11-15,Ibadan Plaza,Tooth paste,Household,125,5837.63,0.1,pos
2023-04-08,lagos mall,Cooking Oil 1 Liter,Groceries,149,413.29,,
2020-12-04,Port Harcourt Outlet,Rice-5 KG,personal care,36,4810.45,,cash
2020-02-02,Port Harcourt Outlet,Rice-5 KG,grocery,68,4010.87,,Transfer
2021-11-15,Port Harcourt Outlet,Toothpaste,grocery,9,3283.1,,
2023-09-02,lagos mall,Cooking Oil 1 Liter,House hold,73,5592.46,0.05,pos
2020-06-26,Lagos Mall,Detergent 2kg,Groceries,84,7502.29,0.0,cash
2021-11-19,Port Harcourt Outlet,rice 5kg,Personal Care,146,6897.56,0.1,Cash
2020-10-26,Abuja Central,Sugar 1 KG,Household,112,6741.7,0.0,
2020-09-18,Ibadan Plaza,Rice 5kg,Household,122,8937.29,0.05,
2021-06-03,lagos mall,Soap Bar,House hold,126,2035.94,0.0,pos
2024-10-24,Port Harcourt Outlet,Rice-5 KG,grocery,9,3993.26,0.1,POS
2021-08-10,Abuja Central,Soap-Bar,House hold,119,3976.77,0.0,Transfer
2024-06-05,Abuja Central,rice 5kg,grocery,134,2703.79,0.15,Transfer
2021-03-05,lagos mall,Cooking Oil 1 Liter,Groceries,62,3099.76,0.0,Transfer
2023-05-15,Abuja Central,Rice 5kg,Household,148,8984.36,0.0,Cash
,Lagos Mall,Detergent 2kg,Household,97,4478.39,0.0,POS
2022-08-25,lagos mall,Tooth paste,House hold,70,3721.11,0.05,
2024-11-20,lagos mall,Soap Bar,personal care,148,2668.43,0.05,Cash
2024-02-18,Lagos Mall,Rice 5kg,grocery,88,5518.52,0.05,pos
2021-10-13,Port Harcourt Outlet,Soap Bar,grocery,32,4420.23,0.05,POS
2021-10-21,Port Harcourt Outlet,Sugar 1 KG,Personal Care,123,6585.4,0.1,pos
2024-08-04,lagos mall,Sugar 1kg,Groceries,100,806.89,0.1,pos
2024-08-21,Lagos Mall,Tooth paste,Household,113,2916.53,,POS
2022-08-18,Lagos Mall,Detergent-2 KG,grocery,142,3665.9,0.0,pos
2023-11-30,lagos mall,Detergent-2 KG,Personal Care,49,3996.26,0.1,cash
2022-01-10,Port Harcourt Outlet,Tooth paste,Personal Care,65,5153.73,0.15,
2022-12-28,lagos mall,Rice-5 KG,grocery,62,4572.57,,Transfer
2024-09-27,Port Harcourt Outlet,Detergent-2 KG,House hold,131,6283.71,0.15,POS
2023-01-03,Lagos Mall,Sugar 1 KG,Household,131,933.62,0.05,Cash
2020-09-20,Port Harcourt Outlet,rice 5kg,Household,91,6581.38,0.0,Cash
2022-08-20,Lagos Mall,Cooking Oil 1L,Household,9,941.29,0.1,cash
2021-03-22,Port Harcourt Outlet,Sugar 1 KG,grocery,43,6474.54,0.0,pos
2023-02-16,lagos mall,Rice 5kg,House hold,55,825.89,0.05,Cash
2021-05-13,Abuja Central,Cooking Oil 1 Liter,Household,45,6308.99,0.0,Cash
2022-08-18,Port Harcourt Outlet,Rice 5kg,personal care,54,7594.01,0.05,POS
2024-02-28,Port Harcourt Outlet,Sugar 1kg,grocery,76,5496.37,0.05,pos
2023-10-09,lagos mall,Sugar 1kg,Household,101,1028.02,,Transfer
2023-07-17,Ibadan Plaza,Tooth paste,personal care,24,1351.36,0.0,pos
2024-07-21,Abuja Central,Toothpaste,grocery,52,5315.02,0.05,POS
2022-08-14,Port Harcourt Outlet,Cooking Oil 1 Liter,personal care,141,1487.22,,pos
2023-11-09,Lagos Mall,Cooking Oil 1 Liter,Personal Care,24,1582.88,0.15,
2024-02-03,Port Harcourt Outlet,Tooth paste,Groceries,61,7175.6,0.0,cash
2020-07-30,Port Harcourt Outlet,Tooth paste,House hold,42,8084.95,0.05,pos
2024-05-18,Abuja Central,Detergent-2 KG,Household,41,3227.8,0.15,cash
,Lagos Mall,rice 5kg,personal care,113,3060.99,0.05,
2022-02-14,lagos mall,Tooth paste,Household,113,4327.97,,Cash
2022-02-05,Lagos Mall,Rice 5kg,Household,90,8757.15,,
2021-07-04,Abuja Central,Rice 5kg,Household,135,4159.76,0.0,
2023-09-13,Abuja Central,Cooking Oil 1L,Household,50,4279.47,0.05,Transfer
2022-08-10,Lagos Mall,Sugar 1kg,Household,42,7429.44,0.0,Cash
2020-07-13,Abuja Central,rice 5kg,House hold,63,6702.83,0.1,Transfer
2020-05-31,Port Harcourt Outlet,Sugar 1 KG,Personal Care,51,439.02,0.05,Transfer
2021-02-04,lagos mall,Detergent-2 KG,personal care,29,5729.31,0.15,pos
2024-08-05,Port Harcourt Outlet,Cooking Oil 1L,Household,6,680.33,0.15,Transfer
2024-02-09,Port Harcourt Outlet,Tooth paste,Groceries,111,8530.69,,POS
2023-06-20,lagos mall,Tooth paste,Household,19,2598.75,0.1,Cash
2022-06-23,Lagos Mall,Soap-Bar,House hold,40,672.29,0.05,Transfer
2020-04-25,Port Harcourt Outlet,Sugar 1 KG,Household,90,895.55,0.15,Cash
2022-11-20,Ibadan Plaza,Tooth paste,Personal Care,27,7656.97,0.1,pos
2020-10-01,Port Harcourt Outlet,Rice 5kg,Household,12,8649.35,,cash
,lagos mall,rice 5kg,grocery,50,8553.9,0.05,pos
2021-08-31,Ibadan Plaza,Sugar 1kg,grocery,58,7220.37,0.0,Cash
2024-07-09,Ibadan Plaza,Detergent 2kg,personal care,136,4958.54,,Transfer
2023-08-05,Ibadan Plaza,Tooth paste,Groceries,109,7568.21,,pos
2023-02-27,Lagos Mall,Tooth paste,Groceries,137,3288.63,0.15,
2020-11-17,Lagos Mall,Tooth paste,personal care,15,2345.1,0.0,pos
2022-06-11,Port Harcourt Outlet,Soap Bar,Groceries,75,598.45,0.1,pos
2023-10-12,Ibadan Plaza,Detergent-2 KG,Household,0,2646.16,0.1,pos
2024-11-05,Abuja Central,Rice-5 KG,grocery,84,5262.73,0.05,Transfer
2021-09-17,Lagos Mall,Rice-5 KG,Personal Care,107,4115.28,0.0,pos
2024-10-07,Port Harcourt Outlet,Toothpaste,Personal Care,51,389.45,0.0,Cash
2021-07-23,Abuja Central,Sugar 1kg,personal care,4,1246.82,0.05,Transfer
2020-01-01,Abuja Central,Sugar 1 KG,Groceries,90,5074.0,0.0,
2020-09-12,Ibadan Plaza,Rice 5kg,grocery,140,5057.63,0.0,
2020-11-24,Lagos Mall,rice 5kg,Groceries,84,838.17,0.15,Transfer
2022-07-13,Lagos Mall,Soap Bar,House hold,109,270.87,0.1,POS
2021-07-24,lagos mall,Soap Bar,House hold,139,2252.52,0.05,POS
2024-07-27,Port Harcourt Outlet,Cooking Oil 1 Liter,Personal Care,82,7396.36,,cash
2022-06-04,Port Harcourt Outlet,Sugar 1kg,Household,2,843.65,0.05,Transfer
2022-12-05,Port Harcourt Outlet,Cooking Oil 1 Liter,Groceries,98,8075.28,0.1,Transfer
2022-03-31,Ibadan Plaza,Soap-Bar,Personal Care,37,5495.46,0.05,
2021-12-23,lagos mall,Detergent 2kg,Household,20,2321.81,,POS
